Transaction_ID,Card_Type,Merchant_Category,Transaction_Amount,Transaction_DateTime,Location,Region,Cardholder_Age,Cardholder_Gender,Cardholder_Monthly_Income,Cardholder_Average_Spend,Credit_Limit,Device_Type,Day_of_Week,Is_Fraudulent
H229QN55,American Express,Transportation,53900.0,2020-12-05 22:02:58,Bengaluru,South,29.0,Male,219303.0,59695.48,200000.0,Mobile,Saturday,Yes
D231EK91,Mastercard,Utility bill,58159.0,2020-12-05 23:08:24,Bengaluru,South,77.0,Female,90221.0,46695.61,100000.0,Desktop,Saturday,Yes
D432VJ94,American Express,Online Shopping,46565.0,2020-12-06 09:51:13,Kolkata,East,76.0,Female,44968.0,38145.05,50000.0,Point-of-Sale Terminal,Sunday,Yes
E700JY46,RuPay,Entertainment,80902.0,2020-12-06 10:49:35,Lucknow,North,58.0,Female,137933.0,34278.6,100000.0,Contactless Payment Device,Sunday,No
I827YB96,Mastercard,Education,74483.0,2020-12-06 17:23:58,Lucknow,North,80.0,Female,130934.0,57571.7,100000.0,Mobile,Sunday,No
F562CS39,Visa,Utility bill,51649.0,2020-12-07 02:49:07,Ahmedabad,West,57.0,Male,187325.0,29172.63,150000.0,Point-of-Sale Terminal,Monday,No
F995UO80,American Express,Dining,41135.0,2020-12-07 09:51:02,Pune,West,65.0,Male,69315.0,49223.89,50000.0,Point-of-Sale Terminal,Monday,No
L479EA22,Mastercard,Education,39645.0,2020-12-07 15:51:31,Mumbai,West,77.0,Female,36376.0,35899.01,50000.0,Contactless Payment Device,Monday,No
A221VC78,American Express,Education,26954.0,2020-12-07 20:40:08,Delhi,North,62.0,Female,53015.0,33049.09,50000.0,Mobile,Monday,No
Z437SX26,,Retail,71363.0,2020-12-08 18:34:00,Mumbai,West,71.0,Male,202073.0,82832.19,150000.0,Point-of-Sale Terminal,Tuesday,Yes
H424GM95,American Express,Healthcare,38223.0,2020-12-08 18:49:24,Mumbai,West,33.0,Male,62609.0,44873.93,50000.0,Desktop,Tuesday,No
G645TG51,RuPay,Healthcare,63100.0,2020-12-09 04:17:13,Surat,West,78.0,Female,172947.0,83921.92,200000.0,Mobile,Wednesday,No
I119AJ87,Mastercard,Healthcare,34703.0,2020-12-09 04:49:56,Pune,West,34.0,Female,63293.0,20281.1,50000.0,Unknown,Wednesday,Yes
L941QT90,American Express,Retail,53522.0,2020-12-09 11:33:23,Pune,West,61.0,Male,166567.0,44268.4,200000.0,Mobile,Wednesday,Yes
J900PE39,Mastercard,Transportation,98334.0,2020-12-09 14:54:32,Ahmedabad,West,73.0,Female,79003.0,88478.08,100000.0,Point-of-Sale Terminal,Wednesday,Yes
N938KP18,Visa,Retail,38444.0,2020-12-09 20:33:50,Patna,East,,Male,68307.0,33345.84,50000.0,Unknown,Wednesday,Yes
W703VI32,Mastercard,Healthcare,132900.0,2020-12-09 20:51:22,Jaipur,North,59.0,Male,207659.0,82307.68,150000.0,Point-of-Sale Terminal,Wednesday,No
R406KZ97,Visa,Education,132697.0,2020-12-09 22:20:07,Jaipur,North,66.0,Male,277972.0,156233.88,200000.0,Contactless Payment Device,Wednesday,No
M906DK46,Visa,Utility bill,38984.0,2020-12-10 16:37:32,Chennai,South,28.0,Female,158918.0,30424.38,150000.0,Mobile,Thursday,Yes
N619VQ14,Mastercard,Online Shopping,43583.0,2020-12-10 17:23:27,Patna,East,37.0,Male,175497.0,22963.08,200000.0,Mobile,Thursday,No
P415CO90,Visa,Healthcare,66721.0,2020-12-10 23:22:09,Surat,West,53.0,Female,240659.0,89241.07,200000.0,Desktop,Thursday,Yes
D199AG47,Mastercard,Online Shopping,53230.0,2020-12-11 00:23:59,Mumbai,West,51.0,Male,185833.0,35359.43,200000.0,Point-of-Sale Terminal,Friday,Yes
S292AR64,Visa,Dining,142512.0,2020-12-11 02:17:57,Kochi,South,69.0,Female,207667.0,114624.17,150000.0,Desktop,Friday,No
A767FZ48,RuPay,Online Shopping,95467.0,2020-12-11 09:50:46,Kolkata,East,22.0,Male,131411.0,123906.44,150000.0,Unknown,Friday,No
O539IJ91,Mastercard,Dining,70360.0,2020-12-11 17:38:52,Kolkata,East,19.0,Male,123343.0,31144.75,100000.0,Unknown,Friday,Yes
Z495CE36,Mastercard,Online Shopping,169909.0,2020-12-11 21:36:06,Delhi,North,23.0,Male,280859.0,95099.56,200000.0,Mobile,Friday,No
B634LK46,RuPay,Retail,54486.0,2020-12-12 10:15:50,Patna,East,69.0,Female,176895.0,67914.2,150000.0,Unknown,Saturday,No
C490BF33,Mastercard,Entertainment,88168.0,2020-12-12 16:51:24,Bengaluru,South,48.0,Female,188960.0,99592.57,150000.0,Mobile,Saturday,No
D245OS46,Mastercard,Utility bill,61941.0,2020-12-13 01:50:49,Pune,West,63.0,Female,109727.0,25903.15,100000.0,Desktop,Sunday,Yes
M876YG30,Mastercard,Utility bill,71567.0,2020-12-13 04:03:24,Kochi,South,40.0,Male,177535.0,63275.96,150000.0,Unknown,Sunday,Yes
A111BV70,RuPay,Utility bill,96301.0,2020-12-13 06:13:01,Ahmedabad,West,20.0,Female,214673.0,92476.47,200000.0,Unknown,Sunday,No
P317KC25,Visa,Education,27818.0,2020-12-13 07:05:10,Bengaluru,South,45.0,Female,44605.0,37954.05,50000.0,Contactless Payment Device,Sunday,Yes
R775HW20,RuPay,Utility bill,44717.0,2020-12-13 08:01:27,Kolkata,East,50.0,Male,72669.0,21808.33,50000.0,Contactless Payment Device,Sunday,Yes
V559GN46,American Express,Dining,90907.0,2020-12-13 08:14:54,Patna,East,24.0,Female,142656.0,73374.8,100000.0,Unknown,Sunday,No
T444PW25,Mastercard,Education,60230.0,2020-12-13 09:11:57,Mumbai,West,76.0,Male,142261.0,35283.96,150000.0,Desktop,Sunday,No
Q922FF24,Mastercard,Retail,39429.0,2020-12-13 17:27:49,Surat,West,75.0,Female,52350.0,39732.04,50000.0,Point-of-Sale Terminal,Sunday,Yes
J987WQ45,Mastercard,Entertainment,34404.0,2020-12-13 18:05:53,Patna,East,43.0,Male,53586.0,32610.99,50000.0,Desktop,Sunday,Yes
P628DV24,Mastercard,Retail,85161.0,2020-12-13 20:19:42,Delhi,North,66.0,Female,97475.0,42859.5,100000.0,Mobile,Sunday,No
N792IU83,RuPay,Online Shopping,98919.0,2020-12-14 09:31:31,Bengaluru,South,70.0,Male,70019.0,59163.26,100000.0,Mobile,Monday,No
K828NQ95,Visa,Utility bill,57003.0,2020-12-14 13:20:13,Hyderabad,South,43.0,Female,75508.0,64126.85,100000.0,Point-of-Sale Terminal,Monday,Yes
H461FW81,Visa,Retail,94662.0,2020-12-15 16:13:33,Delhi,North,27.0,Male,211721.0,109095.72,200000.0,Point-of-Sale Terminal,Tuesday,No
N375EG79,Mastercard,Education,40082.0,2020-12-16 03:25:01,Hyderabad,South,48.0,Male,104568.0,50778.09,100000.0,Mobile,Wednesday,Yes
Q929LU37,Mastercard,Transportation,61212.0,2020-12-16 05:52:06,Mumbai,West,28.0,Male,178079.0,55480.7,150000.0,Unknown,Wednesday,No
G439EQ62,RuPay,Online Shopping,34643.0,2020-12-16 22:09:53,Lucknow,North,62.0,Male,38932.0,47438.78,50000.0,Mobile,Wednesday,No
G939NZ40,Visa,Healthcare,37742.0,2020-12-17 09:04:57,Mumbai,West,25.0,Female,41714.0,21776.21,50000.0,Mobile,Thursday,No
D305RE44,Visa,Online Shopping,118988.0,2020-12-17 09:34:49,Pune,West,56.0,Female,172948.0,132747.66,200000.0,Mobile,Thursday,No
N411KN89,American Express,Healthcare,75539.0,2020-12-17 23:53:54,Pune,West,34.0,Male,100977.0,38831.61,100000.0,Contactless Payment Device,Thursday,No
P990UB32,RuPay,Dining,143146.0,2020-12-18 08:55:39,Jaipur,North,72.0,Female,109332.0,109874.44,150000.0,Contactless Payment Device,Friday,No
A819SK30,Mastercard,Online Shopping,70689.0,2020-12-18 12:10:41,Ahmedabad,West,48.0,Male,113965.0,35442.04,100000.0,Mobile,Friday,No
Y424CH48,RuPay,Transportation,146211.0,2020-12-18 18:37:11,Jaipur,North,25.0,Female,274534.0,197335.35,200000.0,Point-of-Sale Terminal,Friday,No
V331CT18,Mastercard,Entertainment,183761.0,2020-12-18 22:12:31,Patna,East,47.0,Male,234948.0,189415.4,200000.0,Desktop,Friday,No
E586PD61,RuPay,Utility bill,88964.0,2020-12-18 22:47:49,Ahmedabad,West,23.0,Female,138319.0,64337.86,100000.0,Mobile,Friday,No
T576AI29,Mastercard,Dining,67314.0,2020-12-19 00:12:02,Bengaluru,South,78.0,Female,121787.0,56689.99,100000.0,Unknown,Saturday,No
Y956HU43,RuPay,Transportation,60537.0,2020-12-19 11:22:56,Kolkata,East,24.0,Female,177777.0,62671.48,150000.0,Unknown,Saturday,No
E456SC86,Mastercard,Retail,98306.0,2020-12-19 22:02:53,Mumbai,West,69.0,Male,143471.0,53006.26,100000.0,Point-of-Sale Terminal,Saturday,No
E376KS99,Visa,Education,71193.0,2020-12-20 04:08:38,Pune,West,43.0,Male,131358.0,80754.93,100000.0,Desktop,Sunday,Yes
B810TO99,Mastercard,Utility bill,144913.0,2020-12-20 04:30:07,Pune,West,31.0,Male,147148.0,75159.98,150000.0,Desktop,Sunday,Yes
O730QU49,Visa,Online Shopping,32084.0,2020-12-20 05:51:23,Pune,West,42.0,Female,72655.0,13302.94,100000.0,Point-of-Sale Terminal,Sunday,No
H850QR61,Mastercard,Utility bill,81911.0,2020-12-20 06:22:46,Chennai,South,18.0,Male,120185.0,106055.25,150000.0,Unknown,Sunday,No
L591YO89,Mastercard,Transportation,162521.0,2020-12-20 14:29:15,Chennai,South,60.0,Male,245072.0,170443.43,200000.0,Desktop,Sunday,Yes
T302HQ72,American Express,Education,76845.0,2020-12-20 19:06:49,Mumbai,West,28.0,Female,142417.0,47749.07,100000.0,Unknown,Sunday,No
A731BW71,RuPay,Entertainment,40995.0,2020-12-20 21:30:13,Jaipur,North,56.0,Male,88537.0,22962.1,100000.0,Mobile,Sunday,No
J253UI47,Mastercard,Retail,137964.0,2020-12-21 08:29:44,Kochi,South,50.0,Female,177570.0,84643.56,150000.0,Unknown,Monday,Yes
K499SY48,Mastercard,Healthcare,57839.0,2020-12-21 09:19:20,Delhi,North,66.0,Male,176887.0,64696.53,150000.0,Unknown,Monday,Yes
H629OK77,Visa,Retail,48885.0,2020-12-21 17:59:28,Lucknow,North,75.0,Female,37192.0,48929.77,50000.0,Desktop,Monday,No
O373IX92,RuPay,Online Shopping,122042.0,2020-12-22 01:12:51,Delhi,North,64.0,Male,151693.0,88272.01,200000.0,Unknown,Tuesday,No
O488UR13,Mastercard,Dining,98294.0,2020-12-22 08:28:39,Hyderabad,South,75.0,Female,94022.0,96539.28,100000.0,Unknown,Tuesday,Yes
A926DS45,Visa,Online Shopping,41006.0,2020-12-22 16:21:45,Jaipur,North,32.0,Female,146820.0,39235.16,100000.0,Point-of-Sale Terminal,Tuesday,No
M573DW67,Mastercard,Utility bill,50901.0,2020-12-22 19:54:59,Kolkata,East,74.0,Female,179711.0,52541.95,150000.0,Unknown,Tuesday,No
X228MG96,Visa,Entertainment,25291.0,2020-12-23 00:22:19,Bengaluru,South,71.0,Female,36642.0,26297.24,50000.0,Desktop,Wednesday,No
G981RJ13,Mastercard,Online Shopping,128170.0,2020-12-23 11:00:20,Bengaluru,South,48.0,Female,172664.0,123029.5,150000.0,Mobile,Wednesday,No
Q106PD98,Mastercard,Online Shopping,81967.0,2020-12-23 13:35:51,Ahmedabad,West,25.0,Male,96015.0,71592.84,100000.0,Unknown,Wednesday,No
I262EP58,American Express,Education,140053.0,2020-12-23 18:24:20,Surat,West,22.0,Male,197601.0,105717.8,150000.0,Desktop,Wednesday,Yes
D917EG30,Visa,Online Shopping,82036.0,2020-12-23 19:20:12,Surat,West,76.0,Female,128214.0,43181.13,100000.0,Contactless Payment Device,Wednesday,Yes
J610UI48,American Express,Entertainment,104229.0,2020-12-23 20:37:57,Surat,West,76.0,Male,153294.0,143840.49,150000.0,Unknown,Wednesday,No
M288NI39,RuPay,Education,111569.0,2020-12-24 22:03:24,Surat,West,61.0,Male,296844.0,135926.21,200000.0,Unknown,Thursday,No
Y694PC88,Mastercard,Utility bill,26332.0,2020-12-24 23:24:23,Chennai,South,76.0,Male,41300.0,20657.28,50000.0,Unknown,Thursday,No
N659BB60,Visa,Online Shopping,59125.0,2020-12-25 14:29:46,Bengaluru,South,53.0,Female,144821.0,66615.23,100000.0,Mobile,Friday,No
V976SE77,Mastercard,Transportation,99877.0,2020-12-25 19:08:34,Ahmedabad,West,58.0,Female,158954.0,109117.37,150000.0,Desktop,Friday,No
F812DQ87,Visa,Online Shopping,46694.0,2020-12-25 21:18:34,Mumbai,West,75.0,Male,102835.0,46500.97,100000.0,Point-of-Sale Terminal,Friday,No
Z449QJ58,RuPay,Utility bill,132954.0,2020-12-26 04:03:54,Patna,East,42.0,Female,193380.0,97895.72,200000.0,Contactless Payment Device,Saturday,No
N279GJ41,RuPay,Entertainment,97572.0,2020-12-26 09:30:15,Ahmedabad,West,77.0,Female,227858.0,66393.36,200000.0,Unknown,Saturday,No
A416AX48,Mastercard,Education,178230.0,2020-12-26 14:14:46,Ahmedabad,West,63.0,Male,250737.0,143683.64,200000.0,Mobile,Saturday,No
H583NF80,Visa,Education,98301.0,2020-12-26 18:48:44,Ahmedabad,West,61.0,Female,141174.0,109113.96,150000.0,Unknown,Saturday,No
K423MS78,Visa,Retail,43306.0,2020-12-26 19:04:50,Surat,West,18.0,Male,46677.0,21863.08,50000.0,Desktop,Saturday,Yes
B771FD31,RuPay,Retail,82654.0,2020-12-27 14:00:42,Lucknow,North,30.0,Female,211263.0,104040.31,150000.0,Desktop,Sunday,Yes
M371SC42,Visa,Transportation,80919.0,2020-12-27 16:03:44,Lucknow,North,34.0,Male,92457.0,68839.25,100000.0,Contactless Payment Device,Sunday,No
W585YX46,Mastercard,Healthcare,164728.0,2020-12-27 20:30:38,Surat,West,36.0,Female,237091.0,145410.08,200000.0,Mobile,Sunday,Yes
F720SN87,Visa,Retail,56881.0,2020-12-28 00:52:28,Kolkata,East,34.0,Female,121813.0,24539.7,100000.0,Contactless Payment Device,Monday,Yes
I555XR22,Visa,Retail,31487.0,2020-12-28 04:33:21,Pune,West,60.0,Male,,25322.48,50000.0,Mobile,Monday,No
I961LC18,Mastercard,Entertainment,39427.0,2020-12-28 08:28:00,Jaipur,North,39.0,Female,51446.0,32306.07,50000.0,Point-of-Sale Terminal,Monday,No
P926DL28,RuPay,Retail,27660.0,2020-12-28 09:47:49,Chennai,South,44.0,Male,45238.0,26084.06,50000.0,Desktop,Monday,No
D889PX34,American Express,Dining,132332.0,2020-12-28 16:24:16,Kolkata,East,34.0,Male,176348.0,,150000.0,Mobile,Monday,No
P128HS78,RuPay,Online Shopping,76055.0,2020-12-28 17:06:34,Surat,West,36.0,Male,146623.0,53757.54,100000.0,Contactless Payment Device,Monday,Yes
Y887LD52,Visa,Online Shopping,44733.0,2020-12-28 22:47:17,Bengaluru,South,65.0,,279023.0,42013.34,200000.0,Mobile,Monday,No
M971UW52,Mastercard,Retail,91195.0,2020-12-29 13:51:46,Delhi,North,53.0,Male,103726.0,,100000.0,Mobile,Tuesday,Yes
I543YW61,American Express,Retail,99387.0,2020-12-29 15:34:21,Delhi,North,53.0,Male,179902.0,77732.59,150000.0,,Tuesday,Yes
D612HY80,Visa,Online Shopping,108253.0,2020-12-29 23:52:30,Patna,East,55.0,Female,211679.0,93326.77,200000.0,Mobile,Tuesday,No
R788HG48,Mastercard,Retail,40770.0,2020-12-30 05:41:24,Surat,West,48.0,Male,179165.0,18768.29,150000.0,Unknown,Wednesday,No
U142FF35,Visa,Online Shopping,91550.0,2020-12-30 05:47:32,Hyderabad,South,26.0,Female,135331.0,51885.56,150000.0,Desktop,Wednesday,Yes
P861YE65,Mastercard,Retail,54390.0,2020-12-30 10:38:28,Kochi,South,24.0,Female,215805.0,,150000.0,Contactless Payment Device,Wednesday,No
F933LE65,American Express,Dining,89047.0,2020-12-30 21:05:24,Pune,West,74.0,Female,219682.0,36714.94,150000.0,Contactless Payment Device,Wednesday,No
I747CH95,RuPay,Online Shopping,190836.0,2020-12-30 22:23:12,Delhi,North,73.0,Male,263482.0,,200000.0,Unknown,Wednesday,Yes
I506IJ47,Mastercard,Online Shopping,31749.0,2020-12-31 11:12:56,Hyderabad,South,66.0,Female,148655.0,43448.94,100000.0,Desktop,Thursday,Yes
Z989VU76,Visa,Online Shopping,43047.0,2020-12-31 11:23:24,Surat,West,22.0,Female,47368.0,44319.9,50000.0,Desktop,Thursday,Yes
N650LM96,RuPay,Retail,28870.0,2021-01-01 05:11:43,Lucknow,North,59.0,Male,79217.0,39815.6,100000.0,Contactless Payment Device,Friday,No
V967QI64,American Express,Dining,41476.0,2021-01-01 08:19:46,Jaipur,North,78.0,Female,132732.0,26721.12,150000.0,Unknown,Friday,No
E583OW67,American Express,Healthcare,71801.0,2021-01-01 12:41:59,Hyderabad,South,24.0,Female,98036.0,73167.82,100000.0,Point-of-Sale Terminal,Friday,No
N485EN52,American Express,Retail,56135.0,2021-01-01 17:10:52,Patna,East,19.0,Female,113714.0,45260.08,150000.0,Desktop,Friday,No
H421PO11,RuPay,Healthcare,29270.0,2021-01-01 17:46:07,Kochi,South,67.0,Male,74884.0,38707.65,50000.0,Mobile,Friday,No
C982BX21,Visa,Education,30212.0,2021-01-02 02:17:41,Kochi,South,20.0,Female,126238.0,36337.96,100000.0,Mobile,Saturday,No
T706FJ25,Mastercard,Healthcare,58399.0,2021-01-02 06:13:36,Pune,West,56.0,Female,152984.0,,200000.0,Contactless Payment Device,Saturday,No
H480XI11,Visa,Dining,53448.0,2021-01-02 12:00:03,Patna,East,65.0,Female,125378.0,23004.17,100000.0,Desktop,Saturday,No
E483CK10,American Express,Retail,30901.0,2021-01-02 15:31:11,Delhi,North,35.0,Female,118809.0,15459.68,100000.0,Contactless Payment Device,Saturday,Yes
O932IM48,RuPay,Utility bill,26746.0,2021-01-02 17:42:27,Kochi,South,22.0,Female,68401.0,10957.71,50000.0,Desktop,Saturday,No
U484JJ38,RuPay,Online Shopping,94962.0,2021-01-02 19:34:30,Patna,East,59.0,Female,183959.0,47033.77,150000.0,Point-of-Sale Terminal,Saturday,No
P890FB41,Visa,Retail,86518.0,2021-01-02 21:19:04,Lucknow,North,24.0,Male,106567.0,,150000.0,Unknown,Saturday,No
J784CT79,Visa,Online Shopping,42025.0,2021-01-02 23:29:42,Patna,East,68.0,Male,42655.0,44884.0,50000.0,Desktop,Saturday,No
U532HZ67,Mastercard,Retail,50368.0,2021-01-03 07:12:53,Kolkata,East,40.0,Female,111941.0,50247.78,100000.0,Desktop,Sunday,No
L221DJ89,Visa,Retail,59017.0,2021-01-03 20:03:52,Patna,East,,Female,100244.0,80984.7,100000.0,Desktop,Sunday,No
Z924XJ78,Visa,Retail,33849.0,2021-01-03 23:51:21,Mumbai,West,46.0,Male,60656.0,25950.92,50000.0,Unknown,Sunday,Yes
A391FN56,Visa,Online Shopping,29600.0,2021-01-04 02:04:53,Bengaluru,South,40.0,Female,57856.0,13800.44,50000.0,Contactless Payment Device,Monday,No
N452FK35,Mastercard,Utility bill,29814.0,2021-01-04 08:31:44,Mumbai,West,34.0,Male,93763.0,37618.85,100000.0,Point-of-Sale Terminal,Monday,No
N315HN78,Mastercard,Healthcare,137319.0,2021-01-04 12:50:19,Patna,East,56.0,Male,287711.0,137245.08,200000.0,Contactless Payment Device,Monday,No
W771IT13,Visa,Retail,52881.0,2021-01-04 13:58:15,Kolkata,East,61.0,Female,,46071.87,100000.0,Desktop,Monday,No
O455PT71,Visa,Education,36220.0,2021-01-05 00:15:25,Hyderabad,South,43.0,Female,49748.0,37109.15,50000.0,Contactless Payment Device,Tuesday,No
D766MD79,RuPay,Utility bill,39427.0,2021-01-05 09:58:09,Kochi,South,55.0,Male,72226.0,24953.97,50000.0,Mobile,Tuesday,No
Y274CG92,Mastercard,Entertainment,78517.0,2021-01-06 08:12:35,Bengaluru,South,32.0,Male,184639.0,43359.52,150000.0,Point-of-Sale Terminal,Wednesday,No
Q708HF59,Visa,Education,32750.0,2021-01-07 07:29:51,Bengaluru,South,80.0,Female,56718.0,24204.75,50000.0,Mobile,Thursday,No
Z945DY46,Mastercard,Transportation,30416.0,2021-01-07 12:35:35,Pune,West,25.0,Female,45275.0,23807.22,50000.0,Desktop,Thursday,No
P646MK87,Visa,Retail,31721.0,2021-01-08 02:01:23,Chennai,South,35.0,Female,157130.0,17566.81,150000.0,Contactless Payment Device,Friday,No
Z311QH73,Visa,Entertainment,29836.0,2021-01-08 04:56:12,Bengaluru,South,66.0,Male,61339.0,34348.52,50000.0,Contactless Payment Device,Friday,No
Q762JF72,RuPay,Retail,41738.0,2021-01-08 06:14:31,Chennai,South,60.0,Female,159056.0,36597.46,200000.0,Mobile,Friday,Yes
D527YC64,Mastercard,Utility bill,47380.0,2021-01-08 06:39:09,Chennai,South,18.0,Female,42317.0,33651.48,50000.0,Point-of-Sale Terminal,Friday,No
D273PK42,RuPay,Entertainment,122029.0,2021-01-08 17:59:20,Kolkata,East,71.0,Female,192414.0,,150000.0,Desktop,Friday,No
T456ZV28,RuPay,Utility bill,57893.0,2021-01-08 22:51:00,Lucknow,North,80.0,Male,151458.0,24323.44,150000.0,Unknown,Friday,No
R821KY95,RuPay,Education,70567.0,2021-01-08 23:26:47,Surat,West,21.0,Male,251709.0,42719.0,200000.0,Unknown,Friday,No
R855SS80,Visa,Online Shopping,48486.0,2021-01-09 00:50:44,Kochi,South,56.0,Male,,40922.14,50000.0,Point-of-Sale Terminal,Saturday,Yes
X868PL92,RuPay,Online Shopping,87442.0,2021-01-09 02:35:59,Hyderabad,South,19.0,Male,187926.0,104643.88,150000.0,Point-of-Sale Terminal,Saturday,No
K238NK50,Visa,Online Shopping,54913.0,2021-01-09 06:25:22,Patna,East,47.0,Male,121893.0,70704.68,100000.0,Contactless Payment Device,Saturday,Yes
Z959MD55,Mastercard,Retail,40481.0,2021-01-09 07:06:22,Surat,West,64.0,Female,37162.0,27606.06,50000.0,Contactless Payment Device,Saturday,No
H536AI99,Visa,Utility bill,39433.0,2021-01-09 08:46:34,Kochi,South,49.0,Male,174981.0,34543.52,150000.0,Desktop,Saturday,No
X411XP49,Mastercard,Education,150524.0,2021-01-09 12:45:41,Mumbai,West,23.0,Female,140540.0,186602.19,200000.0,Desktop,Saturday,No
E429LO93,RuPay,Education,41927.0,2021-01-10 03:35:55,Delhi,North,28.0,Female,65560.0,47467.65,50000.0,Unknown,Sunday,No
G190UZ51,RuPay,Entertainment,44343.0,2021-01-10 04:07:39,Hyderabad,South,43.0,Female,87924.0,23369.91,100000.0,Unknown,Sunday,Yes
E946AF78,RuPay,Dining,42862.0,2021-01-10 11:40:15,Kochi,South,44.0,Female,60544.0,40179.56,50000.0,Unknown,Sunday,No
Y349ZG39,RuPay,Online Shopping,42099.0,2021-01-10 11:51:24,Patna,East,45.0,,65518.0,,50000.0,Unknown,Sunday,No
F264JY14,Visa,Online Shopping,66041.0,2021-01-11 05:28:00,Mumbai,West,44.0,Male,,74518.11,200000.0,Unknown,Monday,Yes
T277QQ61,Mastercard,Entertainment,39901.0,2021-01-12 05:12:12,Patna,East,56.0,Female,57918.0,30411.59,50000.0,Unknown,Tuesday,No
U287GT54,Visa,Education,32088.0,2021-01-12 07:47:39,Delhi,North,56.0,Male,68754.0,13695.49,50000.0,Mobile,Tuesday,No
I464PP42,Mastercard,Transportation,28139.0,2021-01-12 09:09:40,Delhi,North,59.0,Female,205554.0,34383.53,150000.0,Unknown,Tuesday,No
X584WE21,RuPay,Online Shopping,27304.0,2021-01-12 11:02:04,Kochi,South,68.0,Female,151498.0,24089.67,200000.0,Unknown,Tuesday,No
N357SZ92,American Express,Online Shopping,40656.0,2021-01-12 16:47:10,Mumbai,West,49.0,Male,63855.0,18809.78,50000.0,Contactless Payment Device,Tuesday,No
F735GR41,Visa,Retail,106244.0,2021-01-12 17:21:12,Delhi,North,72.0,Male,215904.0,85843.5,150000.0,Point-of-Sale Terminal,Tuesday,No
C160PS43,Visa,Online Shopping,63639.0,2021-01-13 08:57:45,Lucknow,North,38.0,Male,,44127.98,100000.0,Contactless Payment Device,Wednesday,No
U492JM88,Visa,Utility bill,25840.0,2021-01-13 09:05:16,Hyderabad,South,46.0,Female,82299.0,25980.9,100000.0,Desktop,Wednesday,Yes
H556OM34,RuPay,Retail,38669.0,2021-01-13 18:19:11,Mumbai,West,76.0,Female,165666.0,27726.21,150000.0,Desktop,Wednesday,No
F228RM91,Mastercard,Healthcare,45968.0,2021-01-13 19:21:09,Lucknow,North,56.0,Male,46292.0,37055.26,50000.0,Contactless Payment Device,Wednesday,Yes
N202BT84,Visa,Dining,193048.0,2021-01-14 00:27:51,Mumbai,West,43.0,Female,207584.0,179503.76,200000.0,Unknown,Thursday,No
R808HZ75,Mastercard,Online Shopping,49524.0,2021-01-14 04:38:14,Jaipur,North,41.0,Female,37837.0,28756.35,50000.0,Unknown,Thursday,No
Y414PX32,Visa,Dining,54698.0,2021-01-14 14:41:05,Jaipur,North,59.0,Male,144980.0,,100000.0,Unknown,Thursday,Yes
Q748PL26,Visa,Dining,49284.0,2021-01-14 19:30:16,Pune,West,62.0,Female,41772.0,44999.7,50000.0,Point-of-Sale Terminal,Thursday,No
T347VL83,Mastercard,Utility bill,34353.0,2021-01-14 19:41:16,Pune,West,72.0,Female,54512.0,33862.51,50000.0,Mobile,Thursday,No
X837GV14,Mastercard,Transportation,44574.0,2021-01-15 04:24:52,Mumbai,West,22.0,Male,67406.0,40574.05,50000.0,Mobile,Friday,Yes
